matchId,draftgap_prediction,loldraftai_prediction,actual_result,draftgap_error,loldraftai_error,better_model,champion_ids,Blue_Top,Red_Top,Blue_Jungle,Red_Jungle,Blue_Mid,Red_Mid,Blue_ADC,Red_ADC,Blue_Support,Red_Support
EUW1_7305942520,0.37291642903384037,0.5134038925170898,0,0.37291642903384037,0.5134038925170898,DraftGap,"['150', '131', '134', '81', '412', '86', '30', '246', '145', '526']",Gnar,Garen,Diana,Karthus,Syndra,Qiyana,Ezreal,Kai'Sa,Thresh,Rell
EUW1_7307529387,0.5714660948542132,0.2745664417743683,0,0.5714660948542132,0.2745664417743683,LoLDraftAI,"['10', '154', '127', '42', '350', '518', '2', '136', '145', '517']",Kayle,Neeko,Zac,Olaf,Lissandra,Aurelion Sol,Corki,Kai'Sa,Yuumi,Sylas
EUW1_7306032160,0.69163735528566,0.6747470498085022,0,0.69163735528566,0.6747470498085022,LoLDraftAI,"['164', '5', '893', '222', '26', '86', '131', '157', '145', '526']",Camille,Garen,Xin Zhao,Diana,Aurora,Yasuo,Jinx,Kai'Sa,Zilean,Rell
EUW1_7307791166,0.4548905130992721,0.6969934701919556,1,0.5451094869007279,0.30300652980804443,LoLDraftAI,"['54', '5', '105', '67', '117', '27', '121', '38', '21', '111']",Malphite,Singed,Xin Zhao,Kha'Zix,Fizz,Kassadin,Vayne,Miss Fortune,Lulu,Nautilus
EUW1_7306401455,0.6875978312337312,0.5373445153236389,0,0.6875978312337312,0.5373445153236389,LoLDraftAI,"['36', '234', '910', '145', '526', '24', '72', '800', '51', '143']",Dr. Mundo,Jax,Viego,Skarner,Hwei,Mel,Kai'Sa,Caitlyn,Rell,Zyra
EUW1_7307930589,0.5279095464192056,0.5319836139678955,1,0.4720904535807944,0.4680163860321045,LoLDraftAI,"['119', '64', '134', '29', '350', '54', '11', '910', '222', '235']",Draven,Malphite,Lee Sin,Master Yi,Syndra,Hwei,Twitch,Jinx,Yuumi,Senna
EUW1_7306891621,0.5823616110004113,0.6532357335090637,1,0.4176383889995887,0.3467642664909363,LoLDraftAI,"['86', '245', '61', '18', '26', '799', '141', '800', '81', '267']",Garen,Ambessa,Ekko,Kayn,Orianna,Mel,Tristana,Ezreal,Zilean,Nami
EUW1_7305228067,0.5862105943708165,0.5815881490707397,0,0.5862105943708165,0.5815881490707397,LoLDraftAI,"['39', '20', '238', '96', '117', '82', '28', '8', '18', '43']",Irelia,Mordekaiser,Nunu & Willump,Evelynn,Zed,Vladimir,Kog'Maw,Tristana,Lulu,Karma
EUW1_7306161257,0.5226968417272408,0.5328765511512756,1,0.47730315827275915,0.46712344884872437,LoLDraftAI,"['799', '64', '8', '21', '147', '14', '59', '69', '145', '161']",Ambessa,Sion,Lee Sin,Jarvan IV,Vladimir,Cassiopeia,Miss Fortune,Kai'Sa,Seraphine,Vel'Koz
EUW1_7305550650,0.5973991522556944,0.43932396173477173,0,0.5973991522556944,0.43932396173477173,LoLDraftAI,"['8', '62', '246', '119', '60', '36', '131', '112', '67', '117']",Vladimir,Dr. Mundo,Wukong,Diana,Qiyana,Viktor,Draven,Vayne,Elise,Lulu
EUW1_7307809836,0.5066897126021411,0.41513723134994507,0,0.5066897126021411,0.41513723134994507,LoLDraftAI,"['164', '19', '166', '161', '518', '98', '56', '133', '145', '111']",Camille,Shen,Warwick,Nocturne,Akshan,Quinn,Vel'Koz,Kai'Sa,Neeko,Nautilus
EUW1_7307861360,0.4891128036155798,0.5435186624526978,0,0.4891128036155798,0.5435186624526978,DraftGap,"['887', '62', '268', '222', '497', '10', '121', '800', '67', '267']",Gwen,Kayle,Wukong,Kha'Zix,Azir,Mel,Jinx,Vayne,Rakan,Nami
EUW1_7307592116,0.4577501221482089,0.6278966665267944,0,0.4577501221482089,0.6278966665267944,DraftGap,"['31', '56', '39', '222', '25', '74', '57', '13', '18', '117']",Cho'Gath,Heimerdinger,Nocturne,Maokai,Irelia,Ryze,Jinx,Tristana,Morgana,Lulu
EUW1_7307591792,0.48377544794766386,0.5432361364364624,1,0.5162245520523361,0.4567638635635376,LoLDraftAI,"['517', '59', '55', '21', '25', '19', '5', '238', '51', '99']",Sylas,Warwick,Jarvan IV,Xin Zhao,Katarina,Zed,Miss Fortune,Caitlyn,Morgana,Lux
EUW1_7307041176,0.4483129521577811,0.4847172498703003,0,0.4483129521577811,0.4847172498703003,DraftGap,"['875', '28', '115', '222', '43', '106', '233', '154', '523', '267']",Sett,Volibear,Evelynn,Briar,Ziggs,Zac,Jinx,Aphelios,Karma,Nami
EUW1_7307951486,0.6178814420048419,0.4457676410675049,1,0.38211855799515815,0.5542323589324951,DraftGap,"['80', '91', '55', '145', '432', '897', '246', '101', '202', '412']",Pantheon,K'Sante,Talon,Qiyana,Katarina,Xerath,Kai'Sa,Jhin,Bard,Thresh
EUW1_7307966159,0.5339263486236482,0.49977704882621765,1,0.4660736513763518,0.5002229511737823,DraftGap,"['31', '245', '166', '18', '432', '122', '234', '134', '901', '60']",Cho'Gath,Darius,Ekko,Viego,Akshan,Syndra,Tristana,Smolder,Bard,Elise
EUW1_7307751195,0.4463608710709359,0.2935856580734253,0,0.4463608710709359,0.2935856580734253,LoLDraftAI,"['98', '32', '99', '429', '518', '85', '9', '112', '360', '432']",Shen,Kennen,Amumu,Fiddlesticks,Lux,Viktor,Kalista,Samira,Neeko,Bard
EUW1_7306859338,0.42860615093941434,0.3371000289916992,0,0.42860615093941434,0.3371000289916992,LoLDraftAI,"['516', '154', '50', '222', '117', '157', '200', '55', '147', '37']",Ornn,Yasuo,Zac,Bel'Veth,Swain,Katarina,Jinx,Seraphine,Lulu,Sona
EUW1_7305437437,0.460886512399766,0.3565603792667389,0,0.460886512399766,0.3565603792667389,LoLDraftAI,"['516', '76', '950', '895', '412', '875', '59', '245', '119', '267']",Ornn,Sett,Nidalee,Jarvan IV,Naafiri,Ekko,Nilah,Draven,Thresh,Nami
EUW1_7305920943,0.3090585063814005,0.37630489468574524,1,0.6909414936185996,0.6236951053142548,LoLDraftAI,"['31', '233', '800', '42', '111', '777', '59', '163', '222', '117']",Cho'Gath,Yone,Briar,Jarvan IV,Mel,Taliyah,Corki,Jinx,Nautilus,Lulu
EUW1_7307393820,0.5241374055159898,0.6874818801879883,1,0.47586259448401025,0.3125181198120117,LoLDraftAI,"['19', '106', '134', '145', '902', '164', '104', '67', '110', '43']",Warwick,Camille,Volibear,Graves,Syndra,Vayne,Kai'Sa,Varus,Milio,Karma
EUW1_7307259916,0.5470187361194577,0.6913866400718689,0,0.5470187361194577,0.6913866400718689,DraftGap,"['34', '233', '245', '67', '89', '777', '56', '55', '15', '50']",Anivia,Yone,Briar,Nocturne,Ekko,Katarina,Vayne,Sivir,Leona,Swain
EUW1_7307103217,0.5464255665093235,0.6193438172340393,1,0.4535744334906765,0.3806561827659607,LoLDraftAI,"['17', '203', '3', '21', '60', '142', '57', '19', '29', '12']",Teemo,Zoe,Kindred,Maokai,Galio,Warwick,Miss Fortune,Twitch,Elise,Alistar
EUW1_7305345248,0.39699816677779265,0.3852284252643585,1,0.6030018332222074,0.6147715747356415,DraftGap,"['157', '77', '3', '222', '910', '516', '5', '101', '81', '432']",Yasuo,Ornn,Udyr,Xin Zhao,Galio,Xerath,Jinx,Ezreal,Hwei,Bard
EUW1_7307003668,0.5091106506991366,0.5046630501747131,1,0.49088934930086336,0.49533694982528687,DraftGap,"['79', '104', '50', '51', '80', '777', '91', '134', '15', '43']",Gragas,Yone,Graves,Talon,Swain,Syndra,Caitlyn,Sivir,Pantheon,Karma
EUW1_7301818027,0.5497863805955355,0.4861784279346466,1,0.45021361940446447,0.5138215720653534,DraftGap,"['875', '24', '103', '523', '60', '10', '56', '3', '21', '235']",Sett,Kayle,Jax,Nocturne,Ahri,Galio,Aphelios,Miss Fortune,Elise,Senna
EUW1_7306274629,0.5052997567422646,0.5178847908973694,0,0.5052997567422646,0.5178847908973694,DraftGap,"['14', '60', '800', '42', '80', '86', '234', '54', '29', '26']",Sion,Garen,Elise,Viego,Mel,Malphite,Corki,Twitch,Pantheon,Zilean
EUW1_7307128144,0.4387862144276528,0.5053420066833496,0,0.4387862144276528,0.5053420066833496,DraftGap,"['83', '234', '893', '81', '161', '39', '56', '134', '800', '223']",Yorick,Irelia,Viego,Nocturne,Aurora,Syndra,Ezreal,Mel,Vel'Koz,Tahm Kench
EUW1_7307971899,0.5103065747588242,0.43362995982170105,0,0.5103065747588242,0.43362995982170105,LoLDraftAI,"['246', '77', '893', '81', '111', '777', '59', '103', '119', '902']",Qiyana,Yone,Udyr,Jarvan IV,Aurora,Ahri,Ezreal,Draven,Nautilus,Milio
EUW1_7295607062,0.4053795107683336,0.4909878671169281,0,0.4053795107683336,0.4909878671169281,DraftGap,"['24', '254', '84', '202', '147', '897', '28', '134', '29', '40']",Jax,K'Sante,Vi,Evelynn,Akali,Syndra,Jhin,Twitch,Seraphine,Janna
EUW1_7305432492,0.5765284575813096,0.7305955290794373,1,0.42347154241869045,0.26940447092056274,LoLDraftAI,"['39', '28', '157', '145', '412', '6', '64', '161', '236', '267']",Irelia,Urgot,Evelynn,Lee Sin,Yasuo,Vel'Koz,Kai'Sa,Lucian,Thresh,Nami
EUW1_7306050849,0.39403103898831987,0.27644822001457214,0,0.39403103898831987,0.27644822001457214,LoLDraftAI,"['223', '131', '157', '110', '111', '99', '59', '875', '67', '26']",Tahm Kench,Lux,Diana,Jarvan IV,Yasuo,Sett,Varus,Vayne,Nautilus,Zilean
EUW1_7306830380,0.6643944395864829,0.6440094113349915,1,0.3356055604135171,0.35599058866500854,DraftGap,"['31', '33', '84', '901', '267', '50', '5', '55', '21', '497']",Cho'Gath,Swain,Rammus,Xin Zhao,Akali,Katarina,Smolder,Miss Fortune,Nami,Rakan
EUW1_7307030898,0.45265623928588183,0.45993947982788086,0,0.45265623928588183,0.45993947982788086,DraftGap,"['427', '77', '157', '67', '235', '83', '62', '134', '145', '161']",Ivern,Yorick,Udyr,Wukong,Yasuo,Syndra,Vayne,Kai'Sa,Senna,Vel'Koz
EUW1_7307909329,0.6261169371499834,0.3070027232170105,0,0.6261169371499834,0.3070027232170105,LoLDraftAI,"['875', '32', '112', '69', '111', '777', '141', '18', '119', '79']",Sett,Yone,Amumu,Kayn,Viktor,Tristana,Cassiopeia,Draven,Nautilus,Gragas
EUW1_7307517756,0.42175176637963807,0.5468636155128479,0,0.42175176637963807,0.5468636155128479,DraftGap,"['777', '131', '134', '51', '412', '58', '120', '127', '222', '888']",Yone,Renekton,Diana,Hecarim,Syndra,Lissandra,Caitlyn,Jinx,Thresh,Renata Glasc
EUW1_7307657787,0.4725547583356659,0.3548567593097687,0,0.4725547583356659,0.3548567593097687,LoLDraftAI,"['799', '106', '61', '42', '80', '150', '32', '910', '15', '37']",Ambessa,Gnar,Volibear,Amumu,Orianna,Hwei,Corki,Sivir,Pantheon,Sona
EUW1_7306942143,0.538848450251424,0.5074575543403625,1,0.461151549748576,0.49254244565963745,DraftGap,"['41', '254', '163', '18', '111', '875', '77', '910', '360', '526']",Gangplank,Sett,Vi,Udyr,Taliyah,Hwei,Tristana,Samira,Nautilus,Rell
EUW1_7305993513,0.5459254308514406,0.8113471865653992,1,0.45407456914855937,0.18865281343460083,LoLDraftAI,"['164', '141', '14', '895', '43', '122', '64', '950', '523', '117']",Camille,Darius,Kayn,Lee Sin,Sion,Naafiri,Nilah,Aphelios,Karma,Lulu
EUW1_7306876904,0.35178219563483204,0.4767954349517822,0,0.35178219563483204,0.4767954349517822,DraftGap,"['122', '80', '10', '15', '223', '17', '141', '69', '42', '43']",Darius,Teemo,Pantheon,Kayn,Kayle,Cassiopeia,Sivir,Corki,Tahm Kench,Karma
EUW1_7306866603,0.54942782111328,0.5005658864974976,1,0.45057217888671997,0.49943411350250244,DraftGap,"['79', '141', '83', '895', '117', '164', '131', '45', '21', '12']",Gragas,Camille,Kayn,Diana,Yorick,Veigar,Nilah,Miss Fortune,Lulu,Alistar
EUW1_7304272692,0.6645653567343156,0.6687681674957275,0,0.6645653567343156,0.6687681674957275,DraftGap,"['6', '91', '103', '67', '412', '10', '86', '777', '202', '25']",Urgot,Kayle,Talon,Garen,Ahri,Yone,Vayne,Jhin,Thresh,Morgana
EUW1_7300322419,0.4858649884972043,0.4383493959903717,0,0.4858649884972043,0.4383493959903717,LoLDraftAI,"['86', '80', '163', '29', '143', '75', '141', '38', '523', '89']",Garen,Nasus,Pantheon,Kayn,Taliyah,Kassadin,Twitch,Aphelios,Zyra,Leona
EUW1_7307716163,0.5590607898584146,0.7421302199363708,1,0.44093921014158544,0.25786978006362915,LoLDraftAI,"['86', '163', '245', '222', '78', '114', '421', '910', '429', '412']",Garen,Fiora,Taliyah,Rek'Sai,Ekko,Hwei,Jinx,Kalista,Poppy,Thresh
EUW1_7306128533,0.36008837412491956,0.47541508078575134,0,0.36008837412491956,0.47541508078575134,DraftGap,"['10', '141', '103', '29', '526', '799', '254', '163', '429', '44']",Kayle,Ambessa,Kayn,Vi,Ahri,Taliyah,Twitch,Kalista,Rell,Taric
EUW1_7307086234,0.598063003767828,0.39699840545654297,0,0.598063003767828,0.39699840545654297,LoLDraftAI,"['41', '143', '3', '119', '89', '19', '77', '800', '523', '412']",Gangplank,Warwick,Zyra,Udyr,Galio,Mel,Draven,Aphelios,Leona,Thresh
EUW1_7306830441,0.40537607532265024,0.3797585070133209,1,0.5946239246773497,0.6202414929866791,DraftGap,"['41', '234', '800', '81', '267', '23', '64', '136', '145', '497']",Gangplank,Tryndamere,Viego,Lee Sin,Mel,Aurelion Sol,Ezreal,Kai'Sa,Nami,Rakan
EUW1_7306652494,0.504350675935768,0.5059000849723816,1,0.495649324064232,0.4940999150276184,LoLDraftAI,"['31', '131', '61', '81', '117', '106', '63', '893', '42', '555']",Cho'Gath,Volibear,Diana,Brand,Orianna,Aurora,Ezreal,Corki,Lulu,Pyke
EUW1_7307410814,0.4967131879854357,0.5009932518005371,1,0.5032868120145644,0.4990067481994629,LoLDraftAI,"['164', '131', '55', '222', '43', '58', '91', '245', '81', '432']",Camille,Renekton,Diana,Talon,Katarina,Ekko,Jinx,Ezreal,Karma,Bard
EUW1_7307857386,0.42832576128084676,0.6283640265464783,1,0.5716742387191532,0.37163597345352173,LoLDraftAI,"['82', '200', '157', '498', '518', '23', '80', '134', '222', '267']",Mordekaiser,Tryndamere,Bel'Veth,Pantheon,Yasuo,Syndra,Xayah,Jinx,Neeko,Nami
EUW1_7303956408,0.6349608912380771,0.647125244140625,1,0.3650391087619229,0.352874755859375,LoLDraftAI,"['106', '107', '61', '96', '9', '266', '131', '238', '145', '267']",Volibear,Aatrox,Rengar,Diana,Orianna,Zed,Kog'Maw,Kai'Sa,Fiddlesticks,Nami
EUW1_7307075257,0.5634873992925649,0.5009284019470215,0,0.5634873992925649,0.5009284019470215,LoLDraftAI,"['13', '200', '20', '67', '432', '6', '5', '112', '222', '50']",Ryze,Urgot,Bel'Veth,Xin Zhao,Nunu & Willump,Viktor,Vayne,Jinx,Bard,Swain
EUW1_7295830721,0.40550977450080095,0.1860627979040146,0,0.40550977450080095,0.1860627979040146,LoLDraftAI,"['86', '104', '112', '523', '63', '17', '102', '800', '51', '223']",Garen,Teemo,Graves,Shyvana,Viktor,Mel,Aphelios,Caitlyn,Brand,Tahm Kench
EUW1_7307163274,0.5046050156772821,0.506649374961853,1,0.4953949843227179,0.493350625038147,LoLDraftAI,"['799', '9', '777', '498', '89', '106', '35', '517', '222', '555']",Ambessa,Volibear,Fiddlesticks,Shaco,Yone,Sylas,Xayah,Jinx,Leona,Pyke
EUW1_7307965720,0.460491136385058,0.2741731107234955,0,0.460491136385058,0.2741731107234955,LoLDraftAI,"['19', '131', '8', '22', '40', '92', '102', '34', '523', '111']",Warwick,Riven,Diana,Shyvana,Vladimir,Anivia,Ashe,Aphelios,Janna,Nautilus
EUW1_7307548478,0.4865138717925939,0.6810773015022278,1,0.5134861282074061,0.3189226984977722,LoLDraftAI,"['83', '35', '166', '81', '80', '58', '141', '101', '110', '40']",Yorick,Renekton,Shaco,Kayn,Akshan,Xerath,Ezreal,Varus,Pantheon,Janna
EUW1_7306966191,0.611118807383295,0.4309116005897522,0,0.611118807383295,0.4309116005897522,LoLDraftAI,"['84', '254', '103', '222', '201', '86', '19', '166', '800', '57']",Akali,Garen,Vi,Warwick,Ahri,Akshan,Jinx,Mel,Braum,Maokai
EUW1_7307326859,0.5547523179087106,0.5737462639808655,1,0.4452476820912894,0.4262537360191345,LoLDraftAI,"['31', '56', '61', '18', '7', '8', '234', '90', '163', '80']",Cho'Gath,Vladimir,Nocturne,Viego,Orianna,Malzahar,Tristana,Taliyah,LeBlanc,Pantheon
EUW1_7307872585,0.5322443606768649,0.5958977937698364,1,0.46775563932313513,0.4041022062301636,LoLDraftAI,"['98', '120', '84', '145', '78', '875', '104', '8', '202', '99']",Shen,Sett,Hecarim,Graves,Akali,Vladimir,Kai'Sa,Jhin,Poppy,Lux
EUW1_7307528991,0.4656716492734894,0.48733678460121155,0,0.4656716492734894,0.48733678460121155,DraftGap,"['84', '80', '950', '21', '89', '82', '154', '777', '222', '25']",Akali,Mordekaiser,Pantheon,Zac,Naafiri,Yone,Miss Fortune,Jinx,Leona,Morgana
EUW1_7306962069,0.6715155574645002,0.6249094605445862,1,0.3284844425354998,0.3750905394554138,DraftGap,"['126', '104', '7', '42', '40', '23', '56', '84', '498', '143']",Jayce,Tryndamere,Graves,Nocturne,LeBlanc,Akali,Corki,Xayah,Janna,Zyra
EUW1_7306809915,0.46390383716993383,0.47773924469947815,0,0.46390383716993383,0.47773924469947815,DraftGap,"['113', '887', '240', '110', '518', '23', '234', '126', '143', '147']",Sejuani,Tryndamere,Gwen,Viego,Kled,Jayce,Varus,Zyra,Neeko,Seraphine
EUW1_7303847885,0.60867137087181,0.6475723385810852,1,0.39132862912819,0.3524276614189148,LoLDraftAI,"['106', '30', '91', '119', '40', '14', '28', '157', '498', '902']",Volibear,Sion,Karthus,Evelynn,Talon,Yasuo,Draven,Xayah,Janna,Milio
EUW1_7307995780,0.41017038853338644,0.5406478643417358,1,0.5898296114666135,0.45935213565826416,LoLDraftAI,"['19', '234', '517', '222', '40', '117', '91', '84', '119', '16']",Warwick,Lulu,Viego,Talon,Sylas,Akali,Jinx,Draven,Janna,Soraka
EUW1_7307638890,0.4953390024742728,0.5027481913566589,0,0.4953390024742728,0.5027481913566589,DraftGap,"['516', '59', '105', '901', '412', '86', '233', '45', '29', '267']",Ornn,Garen,Jarvan IV,Briar,Fizz,Veigar,Smolder,Twitch,Thresh,Nami
EUW1_7303579855,0.5600782612720461,0.3268401324748993,0,0.5600782612720461,0.3268401324748993,LoLDraftAI,"['41', '107', '134', '202', '43', '83', '33', '10', '42', '16']",Gangplank,Yorick,Rengar,Rammus,Syndra,Kayle,Jhin,Corki,Karma,Soraka
EUW1_7307055506,0.44523656487835916,0.5486039519309998,0,0.44523656487835916,0.5486039519309998,DraftGap,"['150', '131', '157', '202', '412', '39', '35', '163', '51', '40']",Gnar,Irelia,Diana,Shaco,Yasuo,Taliyah,Jhin,Caitlyn,Thresh,Janna
EUW1_7307594409,0.3657120593142789,0.2427145540714264,0,0.3657120593142789,0.2427145540714264,LoLDraftAI,"['133', '421', '84', '145', '350', '26', '107', '126', '161', '497']",Quinn,Zilean,Rek'Sai,Rengar,Akali,Jayce,Kai'Sa,Vel'Koz,Yuumi,Rakan
EUW1_7306149479,0.29808496733444806,0.3317532241344452,0,0.29808496733444806,0.3317532241344452,DraftGap,"['887', '11', '800', '901', '143', '58', '421', '134', '895', '111']",Gwen,Renekton,Master Yi,Rek'Sai,Mel,Syndra,Smolder,Nilah,Zyra,Nautilus
EUW1_7307336098,0.5775037307147363,0.4555652439594269,1,0.42249626928526374,0.5444347560405731,DraftGap,"['58', '131', '43', '119', '412', '92', '163', '166', '236', '267']",Renekton,Riven,Diana,Taliyah,Karma,Akshan,Draven,Lucian,Thresh,Nami
EUW1_7297041958,0.5436011423801654,0.5530270338058472,1,0.45639885761983456,0.44697296619415283,LoLDraftAI,"['82', '79', '238', '360', '412', '887', '56', '161', '51', '40']",Mordekaiser,Gwen,Gragas,Nocturne,Zed,Vel'Koz,Samira,Caitlyn,Thresh,Janna
EUW1_7298722514,0.36593494153557066,0.29268544912338257,0,0.36593494153557066,0.29268544912338257,LoLDraftAI,"['10', '131', '800', '523', '80', '75', '200', '245', '222', '902']",Kayle,Nasus,Diana,Bel'Veth,Mel,Ekko,Aphelios,Jinx,Pantheon,Milio
EUW1_7308109995,0.4727269706802689,0.24680404365062714,0,0.4727269706802689,0.24680404365062714,LoLDraftAI,"['19', '107', '50', '51', '497', '83', '20', '910', '202', '40']",Warwick,Yorick,Rengar,Nunu & Willump,Swain,Hwei,Caitlyn,Jhin,Rakan,Janna
EUW1_7307542554,0.4610600733004062,0.5223486423492432,1,0.5389399266995938,0.47765135765075684,LoLDraftAI,"['86', '59', '134', '50', '57', '24', '254', '517', '42', '235']",Garen,Jax,Jarvan IV,Vi,Syndra,Sylas,Swain,Corki,Maokai,Senna
EUW1_7308010965,0.4730567397420088,0.5691381692886353,0,0.4730567397420088,0.5691381692886353,DraftGap,"['69', '254', '893', '901', '43', '92', '517', '200', '81', '432']",Cassiopeia,Riven,Vi,Sylas,Aurora,Bel'Veth,Smolder,Ezreal,Karma,Bard
EUW1_7295657826,0.5315469906928475,0.23425838351249695,0,0.5315469906928475,0.23425838351249695,LoLDraftAI,"['92', '98', '39', '81', '143', '10', '72', '45', '202', '80']",Riven,Kayle,Shen,Skarner,Irelia,Veigar,Ezreal,Jhin,Zyra,Pantheon
EUW1_7306459054,0.4721165227998562,0.49562594294548035,1,0.5278834772001437,0.5043740570545197,LoLDraftAI,"['98', '234', '86', '22', '117', '150', '28', '246', '81', '43']",Shen,Gnar,Viego,Evelynn,Garen,Qiyana,Ashe,Ezreal,Lulu,Karma
EUW1_7307243160,0.30830815167143233,0.4366995096206665,0,0.30830815167143233,0.4366995096206665,DraftGap,"['58', '141', '38', '202', '412', '516', '62', '50', '18', '267']",Renekton,Ornn,Kayn,Wukong,Kassadin,Swain,Jhin,Tristana,Thresh,Nami
EUW1_7305786495,0.5281165562204737,0.5116428136825562,0,0.5281165562204737,0.5116428136825562,LoLDraftAI,"['31', '154', '157', '222', '12', '62', '32', '86', '145', '60']",Cho'Gath,Wukong,Zac,Amumu,Yasuo,Garen,Jinx,Kai'Sa,Alistar,Elise
EUW1_7307201590,0.47157093296609454,0.40760937333106995,0,0.47157093296609454,0.40760937333106995,LoLDraftAI,"['164', '141', '84', '222', '432', '86', '33', '127', '67', '201']",Camille,Garen,Kayn,Rammus,Akali,Lissandra,Jinx,Vayne,Bard,Braum
EUW1_7308080738,0.46956615253077,0.24956834316253662,0,0.46956615253077,0.24956834316253662,LoLDraftAI,"['799', '62', '74', '69', '27', '19', '121', '8', '145', '60']",Ambessa,Warwick,Wukong,Kha'Zix,Heimerdinger,Vladimir,Cassiopeia,Kai'Sa,Singed,Elise
EUW1_7306310397,0.4504828928361928,0.3979591429233551,0,0.4504828928361928,0.3979591429233551,LoLDraftAI,"['266', '131', '893', '110', '147', '777', '32', '246', '119', '555']",Aatrox,Yone,Diana,Amumu,Aurora,Qiyana,Varus,Draven,Seraphine,Pyke
EUW1_7298960460,0.49589214181191527,0.6129399538040161,1,0.5041078581880847,0.3870600461959839,LoLDraftAI,"['266', '154', '134', '222', '412', '150', '56', '112', '67', '80']",Aatrox,Gnar,Zac,Nocturne,Syndra,Viktor,Jinx,Vayne,Thresh,Pantheon
EUW1_7306791838,0.4732807314550392,0.43433651328086853,1,0.5267192685449609,0.5656634867191315,DraftGap,"['39', '234', '147', '360', '53', '516', '200', '777', '119', '412']",Irelia,Ornn,Viego,Bel'Veth,Seraphine,Yone,Samira,Draven,Blitzcrank,Thresh
EUW1_7300136458,0.46939549394406305,0.47535064816474915,1,0.530604506055937,0.5246493518352509,LoLDraftAI,"['14', '120', '893', '96', '117', '50', '59', '134', '67', '235']",Sion,Swain,Hecarim,Jarvan IV,Aurora,Syndra,Kog'Maw,Vayne,Lulu,Senna
EUW1_7308511903,0.3848997431085375,0.4770028293132782,0,0.3848997431085375,0.4770028293132782,DraftGap,"['86', '234', '127', '110', '101', '79', '5', '134', '96', '117']",Garen,Gragas,Viego,Xin Zhao,Lissandra,Syndra,Varus,Kog'Maw,Xerath,Lulu
EUW1_7305585670,0.5148018359024104,0.3076799511909485,0,0.5148018359024104,0.3076799511909485,LoLDraftAI,"['897', '245', '103', '18', '267', '164', '141', '99', '15', '117']",K'Sante,Camille,Ekko,Kayn,Ahri,Lux,Tristana,Sivir,Nami,Lulu
EUW1_7309713717,0.6262550298176118,0.5062233805656433,0,0.6262550298176118,0.5062233805656433,LoLDraftAI,"['875', '154', '103', '96', '16', '31', '233', '13', '222', '79']",Sett,Cho'Gath,Zac,Briar,Ahri,Ryze,Kog'Maw,Jinx,Soraka,Gragas
EUW1_7297000250,0.567121209950542,0.5068536400794983,0,0.567121209950542,0.5068536400794983,LoLDraftAI,"['24', '200', '54', '21', '89', '875', '238', '127', '145', '800']",Jax,Sett,Bel'Veth,Zed,Malphite,Lissandra,Miss Fortune,Kai'Sa,Leona,Mel
EUW1_7302497556,0.3590630848938456,0.3961949944496155,0,0.3590630848938456,0.3961949944496155,DraftGap,"['266', '254', '777', '800', '7', '67', '233', '3', '18', '350']",Aatrox,Vayne,Vi,Briar,Yone,Galio,Mel,Tristana,LeBlanc,Yuumi
EUW1_7308276840,0.502281493368905,0.5224295258522034,0,0.502281493368905,0.5224295258522034,DraftGap,"['79', '32', '54', '21', '526', '133', '62', '136', '67', '12']",Gragas,Quinn,Amumu,Wukong,Malphite,Aurelion Sol,Miss Fortune,Vayne,Rell,Alistar
EUW1_7299111506,0.5389194887453563,0.5328428745269775,1,0.46108051125464367,0.46715712547302246,DraftGap,"['86', '28', '910', '42', '555', '150', '254', '134', '21', '497']",Garen,Gnar,Evelynn,Vi,Hwei,Syndra,Corki,Miss Fortune,Pyke,Rakan
EUW1_7307705022,0.4843553178008487,0.2723279297351837,0,0.4843553178008487,0.2723279297351837,LoLDraftAI,"['110', '33', '39', '145', '267', '86', '254', '103', '67', '44']",Varus,Garen,Rammus,Vi,Irelia,Ahri,Kai'Sa,Vayne,Nami,Taric
EUW1_7306957602,0.4436666897291445,0.4241073727607727,1,0.5563333102708554,0.5758926272392273,DraftGap,"['82', '106', '893', '29', '902', '54', '163', '126', '42', '117']",Mordekaiser,Malphite,Volibear,Taliyah,Aurora,Jayce,Twitch,Corki,Milio,Lulu
EUW1_7307008116,0.44629022626738624,0.28886398673057556,0,0.44629022626738624,0.28886398673057556,LoLDraftAI,"['777', '5', '101', '112', '43', '223', '120', '134', '29', '9']",Yone,Tahm Kench,Xin Zhao,Hecarim,Xerath,Syndra,Viktor,Twitch,Karma,Fiddlesticks
EUW1_7305307963,0.5606928793248113,0.3142874240875244,1,0.43930712067518873,0.6857125759124756,DraftGap,"['79', '28', '55', '81', '16', '114', '9', '901', '45', '555']",Gragas,Fiora,Evelynn,Fiddlesticks,Katarina,Smolder,Ezreal,Veigar,Soraka,Pyke
EUW1_7307006588,0.47011426085629815,0.42997291684150696,0,0.47011426085629815,0.42997291684150696,LoLDraftAI,"['14', '233', '910', '429', '25', '86', '19', '8', '22', '888']",Sion,Garen,Briar,Warwick,Hwei,Vladimir,Kalista,Ashe,Morgana,Renata Glasc
EUW1_7306947493,0.5870386632337963,0.7082614898681641,1,0.4129613367662037,0.29173851013183594,LoLDraftAI,"['24', '254', '90', '18', '40', '122', '56', '10', '360', '223']",Jax,Darius,Vi,Nocturne,Malzahar,Kayle,Tristana,Samira,Janna,Tahm Kench
